,location,recording_date_time,TEWA,RCKI,WTSP,YRWA,REVI,OSFL
979,H-RS-1-77N,2022-06-26 05:49:00,0,0,2,0,1,0
980,H-RS-1-77N,2022-06-26 06:34:00,0,0,1,0,0,0
981,H-RS-1-77N,2022-06-26 07:04:00,0,0,3,0,1,0
982,H-RS-1-77N,2022-06-27 05:20:00,0,0,4,0,0,0
983,H-RS-1-77N,2022-06-27 06:35:00,0,0,3,0,0,0
984,H-RS-1-77N,2022-06-28 05:20:00,0,0,3,0,0,0
985,H-RS-1-77N,2022-06-28 05:50:00,0,0,2,0,0,0
986,H-RS-1-77N,2022-06-28 06:35:00,0,0,2,0,0,0
987,H-RS-1-77N,2022-06-29 06:36:00,0,0,1,0,0,0
988,H-RS-1-77N,2022-06-30 05:22:00,0,0,4,0,0,0
989,H-RS-1-77N,2022-06-30 05:52:00,0,0,3,0,0,0
990,H-RS-1-77N,2022-06-30 07:07:00,0,0,2,0,0,0
991,H-RS-1-80N,2022-06-13 05:18:00,0,0,3,0,0,0
992,H-RS-1-80N,2022-06-13 07:03:00,0,0,2,0,0,0
993,H-RS-1-80N,2022-06-15 05:17:00,0,0,1,0,0,0
994,H-RS-1-80N,2022-06-16 06:47:00,0,0,1,0,0,0
995,H-RS-1-80N,2022-06-16 07:02:00,0,0,1,0,0,0
996,H-RS-1-80N,2022-06-17 06:47:00,0,0,1,0,0,0
997,H-RS-1-80N,2022-06-17 07:02:00,0,0,1,0,0,0
998,H-RS-1-84N,2022-06-12 05:48:00,0,0,1,0,0,0
999,H-RS-1-84N,2022-06-12 06:33:00,0,0,3,0,0,0
1000,H-RS-1-84N,2022-06-13 06:18:00,0,0,1,0,0,0
1001,H-RS-1-84N,2022-06-16 05:17:00,0,0,1,1,0,0
1002,H-RS-1-84N,2022-06-16 06:32:00,0,0,1,0,0,0
1003,H-RS-1-84N,2022-06-17 06:17:00,0,0,1,0,0,0
1004,H-RS-1-86N,2022-06-12 06:48:00,0,0,1,0,0,0
1005,H-RS-1-86N,2022-06-13 06:18:00,0,0,1,0,0,0
1006,H-RS-1-86N,2022-06-13 06:33:00,0,0,2,0,0,0
1007,H-RS-1-86N,2022-06-16 05:17:00,0,0,1,0,0,0
1008,H-RS-1-86N,2022-06-16 05:47:00,0,0,1,0,0,0
1009,H-RS-1-86N,2022-06-16 06:32:00,0,0,2,0,0,0
1010,H-RS-1-86N,2022-06-16 07:02:00,0,0,1,0,0,0
1011,H-RS-1-86N,2022-06-17 07:02:00,0,0,1,0,0,0
1012,H-RS-1-91N,2022-06-05 05:21:00,0,0,3,0,0,0
1013,H-RS-1-91N,2022-06-05 05:51:00,0,1,4,1,0,0
1014,H-RS-1-91N,2022-06-05 06:51:00,0,2,3,1,0,0
1015,H-RS-1-91N,2022-06-06 05:21:00,0,0,4,0,0,0
1016,H-RS-1-91N,2022-06-06 05:51:00,0,2,3,0,0,0
1017,H-RS-1-91N,2022-06-06 06:51:00,0,0,3,0,0,0
1018,H-RS-1-91N,2022-06-07 05:20:00,0,1,4,0,0,0
1019,H-RS-1-91N,2022-06-07 05:50:00,0,2,4,0,0,0
1020,H-RS-1-91N,2022-06-07 06:50:00,0,0,1,0,0,0
1021,H-RS-1-91N,2022-06-08 05:19:00,0,0,3,1,0,0
1022,H-RS-1-91N,2022-06-08 05:49:00,0,0,4,1,0,0
1023,H-RS-1-91N,2022-06-08 06:49:00,0,1,3,0,0,0
1024,H-RS-1-91N,2022-06-09 05:19:00,0,1,1,0,0,0
1025,H-RS-1-91N,2022-06-09 05:49:00,0,0,3,1,0,0
1026,H-RS-1-91N,2022-06-09 06:49:00,0,1,4,0,0,0
1027,H-RS-1-91N,2022-06-10 05:19:00,0,1,5,0,0,0
1028,H-RS-1-91N,2022-06-10 05:49:00,0,0,4,1,0,0
1029,H-RS-1-91N,2022-06-10 06:49:00,0,0,3,0,0,0
1030,H-RS-1-93N,2022-06-05 05:25:00,0,2,4,0,0,0
1031,H-RS-1-93N,2022-06-05 05:55:00,0,4,4,0,0,0
1032,H-RS-1-93N,2022-06-05 06:55:00,0,2,2,1,0,0
1033,H-RS-1-93N,2022-06-06 05:24:00,0,3,3,0,0,0
1034,H-RS-1-93N,2022-06-06 05:54:00,0,3,4,0,0,0
1035,H-RS-1-93N,2022-06-06 06:54:00,0,3,3,0,0,0
1036,H-RS-1-93N,2022-06-07 05:24:00,0,3,3,1,0,0
1037,H-RS-1-93N,2022-06-07 05:54:00,0,3,3,0,0,0
1038,H-RS-1-93N,2022-06-08 05:23:00,0,3,1,0,0,0
1039,H-RS-1-93N,2022-06-08 06:53:00,0,3,3,1,0,0
1040,H-RS-1-93N,2022-06-09 05:23:00,0,2,0,0,0,0
1041,H-RS-1-93N,2022-06-09 05:53:00,0,3,2,0,0,0
1042,H-RS-1-93N,2022-06-09 06:53:00,0,3,0,0,0,0
1043,H-RS-1-93N,2022-06-10 05:22:00,0,2,2,0,0,0
1044,H-RS-1-93N,2022-06-10 05:52:00,0,3,2,0,0,0
1045,H-RS-1-93N,2022-06-10 06:52:00,0,3,2,0,0,0
1046,H-RS-1-97,2022-06-03 05:23:00,0,0,3,0,0,0
1047,H-RS-1-97,2022-06-03 05:53:00,0,0,3,0,0,0
1048,H-RS-1-97,2022-06-03 06:53:00,1,0,2,0,1,0
1049,H-RS-1-97,2022-06-04 05:22:00,0,0,2,0,0,0
1050,H-RS-1-97,2022-06-04 05:52:00,0,0,2,0,0,0
1051,H-RS-1-97,2022-06-04 07:52:00,0,0,1,0,1,0
1052,H-RS-1-97,2022-06-05 05:21:00,0,0,3,0,0,0
1053,H-RS-1-97,2022-06-05 05:51:00,0,0,1,0,1,0
1054,H-RS-1-97,2022-06-05 06:51:00,0,0,2,0,1,0
1055,H-RS-1-97,2022-06-06 06:51:00,0,0,3,0,0,0
1056,H-RS-1-97,2022-06-07 05:50:00,0,0,2,0,0,0
1057,H-RS-1-97,2022-06-07 06:50:00,0,0,1,0,1,0
1058,H-RS-1-97,2022-06-07 07:50:00,0,0,3,0,0,0
1066,H-RS-10-16,2021-06-04 06:20:00,0,0,0,1,0,0
1067,H-RS-10-16,2021-06-04 07:40:00,0,0,0,2,0,0
1068,H-RS-10-16,2021-06-07 06:40:00,0,0,0,1,0,0
1069,H-RS-10-2,2021-06-04 06:00:00,0,0,1,1,0,0
1070,H-RS-10-2,2021-06-04 09:20:00,0,0,0,1,0,0
1071,H-RS-10-2,2021-06-05 05:40:00,0,0,0,2,0,0
1072,H-RS-10-2,2021-06-05 07:20:00,0,0,0,2,0,0
1073,H-RS-10-2,2021-06-05 08:20:00,0,0,1,0,0,0
1074,H-RS-10-2,2021-06-09 07:00:00,0,0,0,1,0,0
1075,H-RS-12-1,2021-06-15 08:00:00,0,0,2,0,0,0
1076,H-RS-12-1,2021-06-16 06:20:00,0,0,0,1,0,0
1077,H-RS-12-1,2021-06-17 05:40:00,0,0,1,0,0,0
1078,H-RS-12-1,2021-06-18 05:40:00,0,0,1,1,0,0
1079,H-RS-12-7,2021-06-15 05:20:00,2,0,3,0,0,0
1080,H-RS-12-7,2021-06-15 05:40:00,2,0,0,0,0,0
1081,H-RS-12-7,2021-06-15 06:00:00,3,0,1,0,0,0
1082,H-RS-12-7,2021-06-15 06:20:00,2,0,0,0,0,0
1083,H-RS-12-7,2021-06-15 06:40:00,4,0,0,0,0,0
1084,H-RS-12-7,2021-06-15 07:00:00,2,0,2,0,0,0
1085,H-RS-12-7,2021-06-15 07:20:00,2,0,0,0,0,0
1086,H-RS-12-7,2021-06-15 08:00:00,2,0,1,0,0,0
1087,H-RS-12-7,2021-06-15 08:20:00,2,0,1,0,0,0
1088,H-RS-12-7,2021-06-15 08:40:00,2,0,0,0,0,0
1089,H-RS-12-7,2021-06-15 09:00:00,2,0,1,0,0,0
1090,H-RS-12-7,2021-06-16 05:20:00,2,0,1,0,0,0
1091,H-RS-12-7,2021-06-16 05:40:00,2,0,0,0,0,0
1092,H-RS-12-7,2021-06-16 06:00:00,2,0,0,0,0,0
1093,H-RS-12-8,2021-06-18 05:40:00,0,0,1,0,0,0
1094,H-RS-12-8,2021-06-18 06:00:00,0,0,1,0,0,0
1095,H-RS-12-8,2021-06-18 06:20:00,0,0,1,0,0,0
1096,H-RS-12-8,2021-06-19 06:20:00,0,0,2,0,0,0
1097,H-RS-12-8,2021-06-19 07:40:00,0,0,1,0,1,0
1098,H-RS-12-8,2021-06-19 08:40:00,0,0,2,0,0,0
1099,H-RS-12-8,2021-06-20 05:20:00,0,0,1,0,0,0
1100,H-RS-12-8,2021-06-21 05:40:00,0,0,1,0,0,0
1101,H-RS-19-91,2021-05-29 07:20:00,2,0,1,0,1,0
1102,H-RS-19-91,2021-05-29 09:00:00,1,0,0,0,1,0
1103,H-RS-19-91,2021-05-31 05:40:00,1,0,0,0,1,0
1104,H-RS-19-91,2021-06-01 06:40:00,1,0,1,0,2,0
1105,H-RS-19-91,2021-06-02 07:40:00,1,0,0,0,1,0
1106,H-RS-19-91,2021-06-03 08:20:00,1,0,1,0,1,0
1107,H-RS-19-91,2021-06-04 07:20:00,1,0,1,0,2,0
1108,H-RS-19-91,2021-06-06 09:00:00,0,0,1,0,0,0
1109,H-RS-19-91,2021-06-07 07:40:00,1,0,0,0,1,0
1110,H-RS-19-91,2021-06-07 08:40:00,1,0,0,0,0,0
1111,H-RS-19-91,2021-06-08 07:00:00,1,0,1,0,0,0
1112,H-RS-19-91,2021-06-09 09:00:00,1,0,1,0,0,0
1113,H-RS-19-91,2021-06-10 05:40:00,1,0,0,0,2,0
1114,H-RS-19-91,2021-06-11 07:20:00,0,0,0,0,1,0
1115,H-RS-2-10,2021-06-06 05:20:00,0,2,0,0,0,0
1116,H-RS-2-10,2021-06-06 06:20:00,0,2,0,0,0,0
1117,H-RS-2-10,2021-06-06 06:40:00,0,2,0,0,0,0
1118,H-RS-2-10,2021-06-06 07:20:00,0,2,0,0,0,0
1119,H-RS-2-10,2021-06-06 08:20:00,0,1,0,0,0,0
1120,H-RS-2-10,2021-06-07 05:20:00,0,1,0,0,0,1
1121,H-RS-2-10,2021-06-08 08:40:00,0,1,0,0,0,0
1122,H-RS-2-10,2021-06-09 05:20:00,0,2,0,0,0,0
1123,H-RS-2-10,2021-06-09 07:00:00,0,1,0,0,0,0
1124,H-RS-2-11,2021-06-08 08:20:00,0,0,0,1,0,0
1125,H-RS-2-11,2021-06-11 07:00:00,0,1,0,0,0,0
1126,H-RS-2-11,2021-06-12 07:20:00,0,1,0,0,0,0
1127,H-RS-2-12,2021-06-08 08:00:00,0,0,0,1,0,0
1128,H-RS-2-12,2021-06-11 06:00:00,0,0,1,0,0,0
1129,H-RS-2-43,2021-06-06 07:40:00,0,1,0,0,0,0
1130,H-RS-2-43,2021-06-07 06:20:00,0,2,0,0,0,0
1131,H-RS-2-43,2021-06-08 06:00:00,0,1,0,0,0,0
1132,H-RS-2-43,2021-06-08 07:00:00,0,1,0,0,0,0
1133,H-RS-2-43,2021-06-08 08:00:00,0,1,0,0,0,0
1134,H-RS-2-43,2021-06-09 07:40:00,0,1,0,0,0,0
1135,H-RS-2-48,2021-06-06 08:40:00,0,2,0,0,0,0
1136,H-RS-2-48,2021-06-06 09:00:00,0,1,0,0,0,0
1137,H-RS-2-48,2021-06-07 07:00:00,0,1,0,0,0,0
1138,H-RS-2-48,2021-06-08 07:40:00,0,1,0,0,0,0
1139,H-RS-2-48,2021-06-09 05:40:00,0,2,0,0,0,0
1140,H-RS-2-9,2021-06-07 05:20:00,0,0,0,0,0,1
1141,H-RS-2-9,2021-06-08 06:20:00,0,0,0,1,0,0
1142,H-RS-21-19,2021-06-30 06:40:00,0,0,1,0,1,0
1143,H-RS-21-19,2021-06-30 07:40:00,0,0,3,0,1,0
1144,H-RS-21-19,2021-06-30 08:00:00,0,0,2,0,1,0
1145,H-RS-21-19,2021-06-30 08:40:00,0,0,1,0,0,0
1146,H-RS-21-19,2021-07-01 06:20:00,0,0,2,0,0,0
1147,H-RS-21-19,2021-07-01 08:40:00,0,0,3,0,0,0
1148,H-RS-21-19,2021-07-02 06:00:00,0,0,3,0,1,0
1149,H-RS-21-19,2021-07-02 07:40:00,0,0,3,0,0,0
1150,H-RS-21-19,2021-07-03 06:20:00,0,0,3,0,0,0
1151,H-RS-21-19,2021-07-03 06:40:00,0,0,2,0,0,0
1152,H-RS-21-19,2021-07-03 07:40:00,0,0,4,0,1,0
1153,H-RS-21-19,2021-07-03 08:20:00,0,0,3,0,0,0
1154,H-RS-21-20,2021-06-30 05:20:00,0,0,3,0,2,0
1155,H-RS-21-20,2021-06-30 06:20:00,0,0,3,0,1,0
1156,H-RS-21-20,2021-06-30 08:00:00,0,0,2,0,0,0
1157,H-RS-21-20,2021-07-01 06:20:00,0,0,1,0,0,0
1158,H-RS-21-20,2021-07-01 06:40:00,0,0,3,0,0,0
1159,H-RS-21-20,2021-07-02 05:40:00,0,0,3,0,1,0
1160,H-RS-21-20,2021-07-02 06:00:00,0,0,4,0,1,0
1161,H-RS-21-20,2021-07-02 06:40:00,0,0,2,0,0,0
1162,H-RS-21-20,2021-07-02 07:00:00,0,0,4,0,1,0
1163,H-RS-21-20,2021-07-02 08:20:00,0,0,4,0,0,0
1164,H-RS-21-20,2021-07-02 09:00:00,0,0,3,0,0,0
1165,H-RS-21-20,2021-07-02 09:20:00,0,0,1,0,0,0
1166,H-RS-21-20,2021-07-03 05:40:00,0,0,2,0,0,0
1167,H-RS-21-20,2021-07-03 06:20:00,0,0,1,0,0,0
1168,H-RS-21-31,2021-06-30 05:20:00,0,0,0,0,1,0
1169,H-RS-21-31,2021-06-30 08:20:00,0,0,0,0,1,0
1170,H-RS-21-31,2021-06-30 09:00:00,0,0,0,0,1,0
1171,H-RS-21-31,2021-07-01 08:20:00,0,0,2,0,1,0
1172,H-RS-21-31,2021-07-01 08:40:00,0,0,0,0,1,0
1173,H-RS-21-31,2021-07-01 09:20:00,0,0,1,0,0,0
1174,H-RS-21-31,2021-07-02 06:20:00,0,0,1,0,0,0
1175,H-RS-21-31,2021-07-02 07:00:00,0,0,1,0,0,0
1176,H-RS-21-31,2021-07-02 07:40:00,0,0,1,0,0,0
1177,H-RS-21-31,2021-07-02 08:40:00,0,0,1,0,0,0
1178,H-RS-21-36,2021-06-29 05:40:00,0,0,0,0,1,0
1179,H-RS-21-36,2021-06-29 07:20:00,0,0,2,0,1,0
1180,H-RS-21-36,2021-06-29 07:40:00,0,0,2,0,1,0
1181,H-RS-21-36,2021-06-30 05:20:00,0,0,2,0,1,0
1182,H-RS-21-36,2021-06-30 06:00:00,0,0,2,0,2,0
1183,H-RS-21-36,2021-06-30 06:20:00,0,0,3,0,2,0
1184,H-RS-21-36,2021-06-30 07:00:00,0,0,1,0,2,0
1185,H-RS-21-36,2021-06-30 07:20:00,0,0,2,0,1,0
1186,H-RS-21-36,2021-06-30 08:20:00,0,0,2,0,2,0
1187,H-RS-21-36,2021-06-30 08:40:00,0,0,1,0,2,0
1188,H-RS-21-36,2021-07-02 08:00:00,1,0,1,0,1,0
1189,H-RS-21-36,2021-07-02 08:40:00,0,0,3,0,1,0
1190,H-RS-21-36,2021-07-02 09:20:00,1,0,1,0,1,0
1191,H-RS-21-37,2021-06-29 06:00:00,0,0,4,1,2,0
1192,H-RS-21-37,2021-06-29 07:40:00,0,0,1,1,0,1
1193,H-RS-21-37,2021-06-29 08:20:00,0,0,2,0,2,0
1194,H-RS-21-37,2021-06-29 08:40:00,0,0,3,0,2,0
1195,H-RS-21-37,2021-06-30 06:40:00,0,0,2,0,0,0
1196,H-RS-21-37,2021-06-30 08:40:00,0,0,1,0,1,0
1197,H-RS-21-37,2021-07-01 05:20:00,0,0,3,0,2,0
1198,H-RS-21-37,2021-07-01 08:00:00,0,0,1,0,2,0
1199,H-RS-21-37,2021-07-01 08:40:00,0,0,1,0,0,0
1200,H-RS-21-37,2021-07-02 06:20:00,0,0,1,0,2,0
1201,H-RS-21-37,2021-07-02 07:00:00,0,0,3,0,2,0
1202,H-RS-21-37,2021-07-02 08:40:00,0,0,2,1,1,0
1203,H-RS-21-37,2021-07-03 06:00:00,0,0,0,0,1,0
1204,H-RS-21-37,2021-07-03 08:00:00,0,0,0,1,0,0
1205,H-RS-21-43,2021-06-29 05:20:00,0,0,4,0,2,0
1206,H-RS-21-43,2021-06-29 05:40:00,0,0,0,0,3,0
1207,H-RS-21-43,2021-06-29 07:20:00,0,0,1,0,2,0
1208,H-RS-21-43,2021-06-30 05:20:00,0,0,0,0,1,0
1209,H-RS-21-43,2021-06-30 05:40:00,0,0,1,0,1,0
1210,H-RS-21-43,2021-06-30 06:20:00,0,0,0,0,1,0
1211,H-RS-21-43,2021-06-30 07:40:00,0,0,0,0,1,0
1212,H-RS-21-43,2021-06-30 09:00:00,0,0,0,0,1,0
1213,H-RS-21-43,2021-07-01 06:40:00,0,0,0,0,1,0
1214,H-RS-22-30,2021-06-21 06:00:00,2,0,3,0,1,0
1215,H-RS-22-30,2021-06-21 06:20:00,1,0,1,0,1,0
1216,H-RS-22-30,2021-06-21 06:40:00,0,0,3,0,2,0
1217,H-RS-22-30,2021-06-21 09:00:00,0,0,4,0,1,0
1218,H-RS-22-30,2021-06-22 05:20:00,0,0,1,0,1,0
1219,H-RS-22-30,2021-06-22 06:20:00,0,0,2,0,1,0
1220,H-RS-22-30,2021-06-22 06:40:00,0,0,2,0,1,0
1221,H-RS-22-30,2021-06-22 09:00:00,0,0,2,0,1,0
1222,H-RS-22-30,2021-06-23 06:00:00,1,0,3,0,1,0
1223,H-RS-22-30,2021-06-23 07:00:00,0,0,2,0,1,0
1224,H-RS-22-30,2021-06-23 07:20:00,0,0,3,0,1,0
1225,H-RS-22-30,2021-06-23 08:20:00,0,0,1,0,1,0
1226,H-RS-22-30,2021-06-24 07:00:00,2,0,2,0,1,0
1227,H-RS-22-30,2021-06-24 07:40:00,0,0,1,0,1,0
1228,H-RS-22-30,2021-06-24 08:40:00,0,0,3,0,1,0
1229,H-RS-22-32,2021-06-21 05:40:00,1,0,1,0,1,0
1230,H-RS-22-32,2021-06-21 06:00:00,1,0,0,0,1,0
1231,H-RS-22-32,2021-06-21 06:40:00,0,0,3,0,1,0
1232,H-RS-22-32,2021-06-21 07:20:00,1,0,2,0,1,0
1233,H-RS-22-32,2021-06-21 08:00:00,1,0,0,0,1,0
1234,H-RS-22-32,2021-06-22 05:40:00,1,0,1,0,0,0
1235,H-RS-22-32,2021-06-22 06:20:00,1,0,0,0,2,0
1236,H-RS-22-32,2021-06-22 07:40:00,1,0,1,0,1,0
1237,H-RS-22-32,2021-06-22 08:20:00,0,0,2,0,1,0
1238,H-RS-22-32,2021-06-22 09:00:00,1,0,1,0,0,0
1239,H-RS-22-32,2021-06-23 07:20:00,1,0,2,0,0,0
1240,H-RS-22-32,2021-06-24 05:40:00,1,0,4,0,1,0
1241,H-RS-22-32,2021-06-24 06:00:00,1,0,0,0,2,0
1242,H-RS-22-32,2021-06-24 06:40:00,1,0,2,0,1,0
1243,H-RS-22-32,2021-06-24 09:00:00,1,0,1,0,0,0
1244,H-RS-22-34,2021-06-21 06:20:00,0,0,2,0,0,0
1245,H-RS-22-34,2021-06-21 06:40:00,0,0,1,0,0,0
1246,H-RS-22-34,2021-06-21 07:40:00,0,0,1,0,1,0
1247,H-RS-22-34,2021-06-21 08:20:00,0,0,1,0,0,0
1248,H-RS-22-34,2021-06-21 09:00:00,0,0,2,0,0,0
1249,H-RS-22-34,2021-06-22 05:20:00,0,0,0,0,2,0
1250,H-RS-22-34,2021-06-22 05:40:00,0,0,2,0,3,0
1251,H-RS-22-34,2021-06-22 08:00:00,0,0,1,0,0,0
1252,H-RS-22-34,2021-06-22 08:20:00,0,0,3,0,1,0
1253,H-RS-22-34,2021-06-23 06:00:00,0,0,4,0,0,0
1254,H-RS-22-34,2021-06-23 06:40:00,1,0,3,0,0,0
1255,H-RS-22-34,2021-06-23 08:40:00,0,0,2,0,0,0
1256,H-RS-22-34,2021-06-23 09:00:00,2,0,4,0,1,0
1257,H-RS-22-34,2021-06-24 08:40:00,0,0,1,0,2,0
1258,H-RS-22-36,2021-06-21 06:00:00,0,0,2,0,1,0
1259,H-RS-22-36,2021-06-21 06:20:00,0,0,3,0,2,0
1260,H-RS-22-36,2021-06-21 06:40:00,0,0,1,0,1,0
1261,H-RS-22-36,2021-06-21 07:00:00,0,0,3,0,2,0
1262,H-RS-22-36,2021-06-21 07:20:00,0,0,2,1,1,0
1263,H-RS-22-36,2021-06-21 08:20:00,1,0,1,0,1,0
1264,H-RS-22-36,2021-06-22 06:00:00,1,0,4,0,1,0
1265,H-RS-22-36,2021-06-22 08:40:00,1,0,3,0,1,0
1266,H-RS-22-36,2021-06-23 05:40:00,2,0,3,0,2,0
1267,H-RS-22-36,2021-06-23 07:20:00,1,0,1,0,2,0
1268,H-RS-22-36,2021-06-23 09:00:00,2,0,1,0,2,0
1269,H-RS-22-36,2021-06-24 05:40:00,2,0,3,0,2,0
1270,H-RS-22-36,2021-06-24 06:20:00,1,0,2,0,2,0
1271,H-RS-22-36,2021-06-24 08:00:00,2,0,2,0,1,0
1272,H-RS-22-36,2021-06-24 08:40:00,2,0,0,0,1,0
1273,H-RS-22-38,2021-06-21 06:00:00,2,0,1,0,2,0
1274,H-RS-22-38,2021-06-21 06:40:00,2,0,3,0,1,0
1275,H-RS-22-38,2021-06-22 05:20:00,0,0,1,0,0,0
1276,H-RS-22-38,2021-06-22 07:20:00,2,0,2,0,1,0
1277,H-RS-22-38,2021-06-22 08:00:00,1,0,0,0,1,0
1278,H-RS-22-38,2021-06-23 06:00:00,3,0,1,0,2,0
1279,H-RS-22-38,2021-06-23 07:20:00,2,0,1,0,1,0
1280,H-RS-22-38,2021-06-23 07:40:00,2,0,1,0,1,0
1281,H-RS-22-38,2021-06-23 08:00:00,3,0,0,0,1,0
1282,H-RS-22-38,2021-06-24 05:40:00,2,0,2,0,0,0
1283,H-RS-22-38,2021-06-24 07:00:00,2,0,3,0,1,0
1284,H-RS-22-38,2021-06-24 07:20:00,3,0,3,0,1,0
1285,H-RS-22-38,2021-06-24 07:40:00,2,0,2,0,1,0
1286,H-RS-22-38,2021-06-25 06:40:00,2,0,2,0,1,0
1287,H-RS-22-38,2021-06-25 07:00:00,3,0,2,0,2,0
1288,H-RS-22-45,2021-06-21 05:20:00,2,0,3,0,2,0
1289,H-RS-22-45,2021-06-21 06:00:00,1,0,3,0,2,0
1290,H-RS-22-45,2021-06-21 07:40:00,1,0,2,0,1,0
1291,H-RS-22-45,2021-06-21 08:40:00,1,0,1,0,1,0
1292,H-RS-22-45,2021-06-23 05:20:00,1,0,4,0,2,0
1293,H-RS-22-45,2021-06-23 05:40:00,1,0,5,0,2,0
1294,H-RS-22-45,2021-06-23 06:40:00,1,0,4,0,2,0
1295,H-RS-22-45,2021-06-23 07:00:00,1,0,4,0,2,0
1296,H-RS-22-45,2021-06-23 07:20:00,1,0,1,0,0,0
1297,H-RS-22-45,2021-06-23 09:00:00,1,0,3,0,1,0
1298,H-RS-22-45,2021-06-25 05:20:00,1,0,3,0,0,0
1299,H-RS-22-45,2021-06-25 06:00:00,1,0,3,0,1,0
1300,H-RS-22-45,2021-06-25 06:40:00,1,0,4,0,1,0
1301,H-RS-22-45,2021-06-25 08:40:00,1,0,1,0,1,0
1302,H-RS-22-46,2021-06-21 06:40:00,0,0,2,0,0,0
1303,H-RS-22-46,2021-06-22 06:20:00,1,0,1,0,1,0
1304,H-RS-22-46,2021-06-22 06:40:00,1,0,1,0,0,0
1305,H-RS-22-46,2021-06-23 05:40:00,1,0,2,0,0,0
1306,H-RS-22-46,2021-06-23 07:20:00,0,0,3,0,1,0
1307,H-RS-22-46,2021-06-23 08:40:00,0,0,3,0,1,0
1308,H-RS-22-46,2021-06-24 06:00:00,1,0,2,0,0,0
1309,H-RS-22-46,2021-06-24 08:40:00,0,0,1,0,1,0
1310,H-RS-22-46,2021-06-25 06:00:00,0,0,1,0,1,0
1311,H-RS-22-46,2021-06-25 06:20:00,2,0,1,0,1,0
1312,H-RS-22-46,2021-06-25 07:00:00,0,0,1,0,1,0
1313,H-RS-22-46,2021-06-25 07:20:00,1,0,0,0,1,0
1314,H-RS-22-46,2021-06-25 09:00:00,1,0,1,0,0,0
1315,H-RS-22-47,2021-06-21 05:20:00,0,0,1,0,1,0
1316,H-RS-22-47,2021-06-21 05:40:00,0,0,1,0,1,0
1317,H-RS-22-47,2021-06-21 06:20:00,0,0,0,0,2,0
1318,H-RS-22-47,2021-06-21 06:40:00,0,0,2,0,1,0
1319,H-RS-22-47,2021-06-21 07:00:00,0,0,1,0,2,0
1320,H-RS-22-47,2021-06-21 07:20:00,0,0,0,0,1,0
1321,H-RS-22-47,2021-06-21 07:40:00,0,0,2,0,2,0
1322,H-RS-22-47,2021-06-21 09:00:00,0,0,1,0,2,0
1323,H-RS-22-47,2021-06-23 07:00:00,0,0,1,0,0,0
1324,H-RS-22-47,2021-06-23 07:20:00,1,0,1,0,1,0
1325,H-RS-22-47,2021-06-25 05:40:00,1,0,3,0,1,0
1326,H-RS-22-47,2021-06-25 07:00:00,1,0,1,0,1,0
1327,H-RS-22-47,2021-06-25 07:40:00,0,0,1,0,0,0
1328,H-RS-26-17,2021-06-29 07:20:00,0,0,1,0,1,0
1329,H-RS-26-17,2021-06-29 07:40:00,1,0,0,0,1,0
1330,H-RS-26-17,2021-06-29 08:20:00,0,0,0,0,2,0
1331,H-RS-26-17,2021-06-29 09:00:00,1,0,1,0,1,0
1332,H-RS-26-17,2021-06-30 07:20:00,2,0,0,0,0,0
1333,H-RS-26-17,2021-06-30 09:00:00,2,0,1,0,0,0
1334,H-RS-26-17,2021-06-30 09:20:00,2,0,0,0,0,0
1335,H-RS-26-17,2021-07-01 06:00:00,1,0,2,0,0,0
1336,H-RS-26-17,2021-07-01 08:00:00,0,0,2,0,0,0
1337,H-RS-26-17,2021-07-02 05:40:00,1,0,4,0,2,0
1338,H-RS-26-17,2021-07-02 06:20:00,0,0,3,0,0,0
1339,H-RS-26-20,2021-06-29 05:20:00,3,0,3,0,0,0
1340,H-RS-26-20,2021-06-29 06:20:00,2,0,2,0,1,0
1341,H-RS-26-20,2021-06-30 05:40:00,2,0,1,0,1,0
1342,H-RS-26-20,2021-06-30 06:20:00,4,0,3,0,0,0
1343,H-RS-26-20,2021-06-30 08:00:00,2,0,2,0,1,0
1344,H-RS-26-20,2021-07-01 05:40:00,1,0,4,0,1,0
1345,H-RS-26-20,2021-07-01 06:20:00,1,0,2,0,0,0
1346,H-RS-26-20,2021-07-01 06:40:00,2,0,2,0,2,0
1347,H-RS-26-20,2021-07-01 07:40:00,0,0,5,0,0,0
1348,H-RS-26-20,2021-07-02 06:00:00,1,0,5,0,0,0
1349,H-RS-26-20,2021-07-02 06:20:00,1,0,4,0,1,0
1350,H-RS-26-20,2021-07-02 06:40:00,2,0,5,0,0,0
1351,H-RS-26-20,2021-07-02 07:00:00,2,0,3,0,0,0
1352,H-RS-26-20,2021-07-02 08:00:00,2,0,2,0,0,0
1353,H-RS-26-20,2021-07-02 09:00:00,2,0,4,0,0,0
1354,H-RS-29-25,2021-05-27 06:20:00,2,0,1,0,0,0
1355,H-RS-29-25,2021-05-27 07:00:00,3,0,1,0,0,0
1356,H-RS-29-25,2021-05-27 09:20:00,2,0,1,0,0,0
1357,H-RS-29-25,2021-05-28 08:00:00,1,0,0,0,0,0
1358,H-RS-29-25,2021-05-28 08:20:00,1,0,0,0,0,0
1359,H-RS-29-25,2021-05-29 05:40:00,1,0,2,0,0,0
1360,H-RS-29-25,2021-05-29 06:00:00,1,0,3,0,0,0
1361,H-RS-29-25,2021-05-29 07:00:00,1,0,0,0,0,0
